               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 797,            0.024095,            0.041543,                   0,             0.57042,             0.57732,              0.5208,             0.21779,            0.053072,               0.139,                   0,           0.0018929,           0.0018929,           0.0018929
                 798,            0.024602,             0.05098,                   0,             0.57042,             0.57732,              0.5208,             0.21779,            0.053072,               0.139,                   0,           0.0018845,           0.0018845,           0.0018845
                 799,            0.024358,            0.050373,                   0,             0.62328,             0.51546,             0.52095,             0.21966,            0.053459,             0.13943,                   0,           0.0018761,           0.0018761,           0.0018761
                 800,            0.025258,            0.041128,                   0,             0.62328,             0.51546,             0.52095,             0.21966,            0.053459,             0.13943,                   0,           0.0018678,           0.0018678,           0.0018678
                 801,            0.023545,             0.04762,                   0,             0.64914,             0.51499,             0.52552,              0.2226,            0.053418,             0.13885,                   0,           0.0018594,           0.0018594,           0.0018594
                 802,            0.023596,             0.04574,                   0,             0.63626,             0.50494,             0.51538,             0.22178,            0.054356,             0.13904,                   0,           0.0018511,           0.0018511,           0.0018511
                 803,            0.025345,            0.040382,                   0,             0.63626,             0.50494,             0.51538,             0.22178,            0.054356,             0.13904,                   0,           0.0018429,           0.0018429,           0.0018429
                 804,            0.025225,            0.045173,                   0,             0.65323,             0.50492,             0.52212,             0.21451,            0.054245,             0.13993,                   0,           0.0018347,           0.0018347,           0.0018347
                 805,             0.02356,             0.04476,                   0,             0.65323,             0.50492,             0.52212,             0.21451,            0.054245,             0.13993,                   0,           0.0018265,           0.0018265,           0.0018265
                 806,            0.024491,            0.045985,                   0,             0.62808,             0.50488,             0.51761,             0.21966,            0.053936,             0.13987,                   0,           0.0018183,           0.0018183,           0.0018183
                 807,            0.023585,            0.039596,                   0,             0.62808,             0.50488,             0.51761,             0.21966,            0.053936,             0.13987,                   0,           0.0018102,           0.0018102,           0.0018102
                 808,            0.024449,            0.043421,                   0,             0.62658,             0.48436,             0.51013,             0.21688,            0.053859,             0.13974,                   0,           0.0018021,           0.0018021,           0.0018021
                 809,            0.024678,            0.052626,                   0,             0.56235,             0.55636,             0.52084,             0.22781,            0.053576,             0.14212,                   0,           0.0017941,           0.0017941,           0.0017941
                 810,            0.024099,            0.045214,                   0,             0.56235,             0.55636,             0.52084,             0.22781,            0.053576,             0.14212,                   0,           0.0017861,           0.0017861,           0.0017861
                 811,            0.024603,            0.042216,                   0,             0.63509,             0.48445,             0.52097,             0.22522,             0.05374,             0.14161,                   0,           0.0017781,           0.0017781,           0.0017781
                 812,            0.024334,            0.051107,                   0,             0.63509,             0.48445,             0.52097,             0.22522,             0.05374,             0.14161,                   0,           0.0017702,           0.0017702,           0.0017702
                 813,            0.024219,            0.046008,                   0,             0.58669,             0.52577,             0.52456,             0.22237,            0.054183,             0.14207,                   0,           0.0017623,           0.0017623,           0.0017623
                 814,            0.025159,            0.039023,                   0,             0.58669,             0.52577,             0.52456,             0.22237,            0.054183,             0.14207,                   0,           0.0017545,           0.0017545,           0.0017545
                 815,            0.024965,            0.047946,                   0,              0.6017,             0.51546,             0.52366,             0.21757,            0.054289,              0.1416,                   0,           0.0017466,           0.0017466,           0.0017466
                 816,            0.023685,            0.044496,                   0,              0.6017,             0.51546,             0.52366,             0.21757,            0.054289,              0.1416,                   0,           0.0017389,           0.0017389,           0.0017389
                 817,            0.023785,            0.042347,                   0,              0.5771,             0.53461,             0.51672,             0.21748,            0.054372,             0.14292,                   0,           0.0017311,           0.0017311,           0.0017311
                 818,            0.023979,             0.04801,                   0,             0.64468,             0.50515,              0.5202,             0.22245,            0.053623,             0.14087,                   0,           0.0017234,           0.0017234,           0.0017234
                 819,            0.024714,            0.041195,                   0,             0.64468,             0.50515,              0.5202,             0.22245,            0.053623,             0.14087,                   0,           0.0017157,           0.0017157,           0.0017157
                 820,            0.023559,            0.046409,                   0,             0.64096,             0.51546,             0.52118,             0.22442,            0.053748,              0.1423,                   0,           0.0017081,           0.0017081,           0.0017081
                 821,            0.024123,            0.039329,                   0,             0.64096,             0.51546,             0.52118,             0.22442,            0.053748,              0.1423,                   0,           0.0017005,           0.0017005,           0.0017005
                 822,            0.025008,            0.039003,                   0,             0.63599,             0.52577,             0.52164,             0.22982,            0.053366,             0.14071,                   0,            0.001693,            0.001693,            0.001693
                 823,            0.025043,            0.041466,                   0,             0.63599,             0.52577,             0.52164,             0.22982,            0.053366,             0.14071,                   0,           0.0016854,           0.0016854,           0.0016854
                 824,            0.025012,            0.048244,                   0,             0.64091,             0.51521,             0.52032,             0.23198,            0.052947,             0.14171,                   0,            0.001678,            0.001678,            0.001678
                 825,            0.024982,            0.044412,                   0,             0.59065,             0.53608,             0.51666,             0.22688,            0.052642,             0.14284,                   0,           0.0016705,           0.0016705,           0.0016705
                 826,            0.023587,            0.040038,                   0,             0.59065,             0.53608,             0.51666,             0.22688,            0.052642,             0.14284,                   0,           0.0016631,           0.0016631,           0.0016631
                 827,            0.024111,            0.046493,                   0,             0.60451,             0.53608,             0.51694,             0.23071,            0.052396,             0.14273,                   0,           0.0016558,           0.0016558,           0.0016558
                 828,            0.023443,            0.043859,                   0,             0.60451,             0.53608,             0.51694,             0.23071,            0.052396,             0.14273,                   0,           0.0016484,           0.0016484,           0.0016484
                 829,            0.024634,            0.050217,                   0,             0.60706,             0.52577,             0.51164,             0.22479,            0.052392,             0.14328,                   0,           0.0016411,           0.0016411,           0.0016411
                 830,            0.023944,            0.044097,                   0,             0.60706,             0.52577,             0.51164,             0.22479,            0.052392,             0.14328,                   0,           0.0016339,           0.0016339,           0.0016339
                 831,            0.025448,            0.045979,                   0,             0.59998,             0.52574,              0.5123,             0.22271,            0.052344,             0.14404,                   0,           0.0016267,           0.0016267,           0.0016267
                 832,            0.024168,            0.042766,                   0,             0.59998,             0.52574,              0.5123,             0.22271,            0.052344,             0.14404,                   0,           0.0016195,           0.0016195,           0.0016195
                 833,            0.023027,            0.047133,                   0,             0.61673,             0.51546,             0.50709,             0.21796,             0.05229,             0.14493,                   0,           0.0016123,           0.0016123,           0.0016123
                 834,            0.024929,            0.049291,                   0,             0.60166,             0.51546,             0.50418,             0.21312,            0.052623,             0.14454,                   0,           0.0016052,           0.0016052,           0.0016052
                 835,            0.025173,            0.042101,                   0,             0.60166,             0.51546,             0.50418,             0.21312,            0.052623,             0.14454,                   0,           0.0015982,           0.0015982,           0.0015982
                 836,            0.024946,            0.044205,                   0,             0.58741,             0.51546,             0.50064,             0.21672,            0.052328,             0.14487,                   0,           0.0015912,           0.0015912,           0.0015912
                 837,            0.024117,            0.038611,                   0,             0.58741,             0.51546,             0.50064,             0.21672,            0.052328,             0.14487,                   0,           0.0015842,           0.0015842,           0.0015842
                 838,            0.024832,            0.047495,                   0,             0.58596,             0.52577,             0.49892,             0.21664,            0.052362,             0.14522,                   0,           0.0015772,           0.0015772,           0.0015772
                 839,            0.023367,            0.040429,                   0,             0.58596,             0.52577,             0.49892,             0.21664,            0.052362,             0.14522,                   0,           0.0015703,           0.0015703,           0.0015703
                 840,            0.024816,            0.048932,                   0,             0.58584,               0.525,             0.50226,             0.21692,            0.052465,              0.1449,                   0,           0.0015635,           0.0015635,           0.0015635
                 841,            0.023535,            0.040234,                   0,             0.57721,             0.53608,             0.49692,             0.21415,            0.052448,             0.14536,                   0,           0.0015566,           0.0015566,           0.0015566
                 842,             0.02415,            0.048335,                   0,             0.57721,             0.53608,             0.49692,             0.21415,            0.052448,             0.14536,                   0,           0.0015498,           0.0015498,           0.0015498
                 843,            0.024818,            0.044788,                   0,             0.57844,             0.52577,             0.49916,              0.2127,            0.052772,             0.14742,                   0,           0.0015431,           0.0015431,           0.0015431
                 844,            0.024031,            0.040064,                   0,             0.57844,             0.52577,             0.49916,              0.2127,            0.052772,             0.14742,                   0,           0.0015364,           0.0015364,           0.0015364
                 845,            0.023669,            0.042517,                   0,             0.57394,             0.51546,             0.49468,             0.21099,            0.053786,             0.15135,                   0,           0.0015297,           0.0015297,           0.0015297
                 846,              0.0243,             0.04169,                   0,             0.57394,             0.51546,             0.49468,             0.21099,            0.053786,             0.15135,                   0,           0.0015231,           0.0015231,           0.0015231
                 847,            0.023266,             0.04654,                   0,             0.61804,             0.48454,             0.48594,             0.20896,            0.054335,             0.15616,                   0,           0.0015165,           0.0015165,           0.0015165
                 848,            0.024425,            0.053833,                   0,             0.61804,             0.48454,             0.48594,             0.20896,            0.054335,             0.15616,                   0,           0.0015099,           0.0015099,           0.0015099
                 849,            0.023794,            0.043248,                   0,             0.58582,             0.52577,             0.49263,             0.21093,             0.05453,             0.15726,                   0,           0.0015034,           0.0015034,           0.0015034
                 850,            0.024068,            0.040729,                   0,             0.60178,             0.51414,             0.49234,             0.21056,            0.054189,             0.15513,                   0,           0.0014969,           0.0014969,           0.0014969
                 851,            0.025882,            0.044473,                   0,             0.60178,             0.51414,             0.49234,             0.21056,            0.054189,             0.15513,                   0,           0.0014905,           0.0014905,           0.0014905
                 852,            0.024087,            0.048773,                   0,             0.60435,             0.50515,             0.49315,             0.21099,            0.053974,             0.15349,                   0,           0.0014841,           0.0014841,           0.0014841
                 853,            0.024324,            0.054397,                   0,             0.60435,             0.50515,             0.49315,             0.21099,            0.053974,             0.15349,                   0,           0.0014777,           0.0014777,           0.0014777
                 854,            0.023298,            0.043277,                   0,             0.60446,             0.50515,               0.496,             0.21479,            0.053785,             0.15292,                   0,           0.0014714,           0.0014714,           0.0014714
                 855,            0.022868,              0.0424,                   0,             0.60446,             0.50515,               0.496,             0.21479,            0.053785,             0.15292,                   0,           0.0014651,           0.0014651,           0.0014651
                 856,            0.023459,            0.036483,                   0,             0.59737,             0.50515,             0.49552,              0.2172,            0.053348,             0.15062,                   0,           0.0014589,           0.0014589,           0.0014589
                 857,            0.022899,            0.050391,                   0,             0.61526,              0.4946,             0.49617,             0.21541,            0.053317,             0.14908,                   0,           0.0014527,           0.0014527,           0.0014527
                 858,            0.023064,            0.044913,                   0,             0.61526,              0.4946,             0.49617,             0.21541,            0.053317,             0.14908,                   0,           0.0014465,           0.0014465,           0.0014465
                 859,            0.024179,            0.045338,                   0,             0.63144,             0.49485,             0.49002,             0.21163,            0.053575,             0.14942,                   0,           0.0014404,           0.0014404,           0.0014404
                 860,            0.024607,            0.044423,                   0,             0.63144,             0.49485,             0.49002,             0.21163,            0.053575,             0.14942,                   0,           0.0014343,           0.0014343,           0.0014343
                 861,            0.023322,            0.044905,                   0,             0.62652,             0.48454,             0.48503,             0.21192,            0.053403,             0.15047,                   0,           0.0014283,           0.0014283,           0.0014283
                 862,             0.02336,            0.047299,                   0,             0.62652,             0.48454,             0.48503,             0.21192,            0.053403,             0.15047,                   0,           0.0014223,           0.0014223,           0.0014223
                 863,            0.023103,            0.042522,                   0,             0.62649,             0.48454,             0.48376,             0.21199,             0.05343,             0.14998,                   0,           0.0014163,           0.0014163,           0.0014163
                 864,            0.023154,             0.04541,                   0,             0.62649,             0.48454,             0.48376,             0.21199,             0.05343,             0.14998,                   0,           0.0014104,           0.0014104,           0.0014104
                 865,            0.023746,            0.040995,                   0,             0.62665,              0.4845,             0.48083,             0.21214,            0.053284,             0.14891,                   0,           0.0014045,           0.0014045,           0.0014045
                 866,            0.023324,            0.039948,                   0,             0.62986,             0.47423,             0.47941,             0.21076,            0.053326,             0.14787,                   0,           0.0013987,           0.0013987,           0.0013987
                 867,            0.022093,            0.037334,                   0,             0.62986,             0.47423,             0.47941,             0.21076,            0.053326,             0.14787,                   0,           0.0013929,           0.0013929,           0.0013929
                 868,            0.022971,            0.044692,                   0,             0.59302,             0.52576,             0.48474,             0.21285,            0.053001,             0.14472,                   0,           0.0013871,           0.0013871,           0.0013871
                 869,            0.024924,            0.047556,                   0,             0.59302,             0.52576,             0.48474,             0.21285,            0.053001,             0.14472,                   0,           0.0013814,           0.0013814,           0.0013814
                 870,            0.024464,            0.043907,                   0,             0.61388,             0.52577,             0.48853,             0.21651,            0.053064,              0.1436,                   0,           0.0013757,           0.0013757,           0.0013757
                 871,            0.021996,             0.04414,                   0,             0.61388,             0.52577,             0.48853,             0.21651,            0.053064,              0.1436,                   0,           0.0013701,           0.0013701,           0.0013701
                 872,            0.023581,            0.043885,                   0,             0.59967,             0.52577,              0.4878,             0.21243,            0.053065,             0.14394,                   0,           0.0013645,           0.0013645,           0.0013645
                 873,             0.02453,            0.039144,                   0,             0.59298,             0.52568,             0.49552,             0.21431,             0.05278,             0.14455,                   0,            0.001359,            0.001359,            0.001359
                 874,            0.023147,             0.04043,                   0,             0.59298,             0.52568,             0.49552,             0.21431,             0.05278,             0.14455,                   0,           0.0013534,           0.0013534,           0.0013534
                 875,            0.023903,            0.042326,                   0,              0.5766,             0.53608,             0.50194,             0.21748,            0.051952,             0.14292,                   0,            0.001348,            0.001348,            0.001348
                 876,            0.023157,            0.034757,                   0,              0.5766,             0.53608,             0.50194,             0.21748,            0.051952,             0.14292,                   0,           0.0013425,           0.0013425,           0.0013425
                 877,             0.02338,            0.037011,                   0,             0.57728,             0.53608,             0.50274,             0.21724,            0.051758,             0.14213,                   0,           0.0013372,           0.0013372,           0.0013372
                 878,            0.024773,            0.042623,                   0,             0.57728,             0.53608,             0.50274,             0.21724,            0.051758,             0.14213,                   0,           0.0013318,           0.0013318,           0.0013318
                 879,            0.023967,            0.046805,                   0,             0.59279,             0.52577,             0.49642,              0.2192,            0.051873,             0.14099,                   0,           0.0013265,           0.0013265,           0.0013265
                 880,            0.023868,            0.052096,                   0,             0.59279,             0.52577,             0.49642,              0.2192,            0.051873,             0.14099,                   0,           0.0013212,           0.0013212,           0.0013212
                 881,            0.024104,            0.044276,                   0,             0.63158,             0.50515,             0.49601,             0.21897,            0.051966,             0.14228,                   0,            0.001316,            0.001316,            0.001316
                 882,            0.023294,            0.043027,                   0,             0.62758,             0.50515,             0.49954,             0.22159,            0.051633,             0.14243,                   0,           0.0013108,           0.0013108,           0.0013108
                 883,            0.024606,            0.047668,                   0,             0.62758,             0.50515,             0.49954,             0.22159,            0.051633,             0.14243,                   0,           0.0013057,           0.0013057,           0.0013057
                 884,            0.024254,            0.041207,                   0,             0.61712,             0.51512,             0.49577,             0.22069,            0.051776,             0.14429,                   0,           0.0013006,           0.0013006,           0.0013006
                 885,            0.023431,            0.041345,                   0,             0.61712,             0.51512,             0.49577,             0.22069,            0.051776,             0.14429,                   0,           0.0012955,           0.0012955,           0.0012955
                 886,            0.024924,            0.051222,                   0,             0.61694,             0.51546,             0.49435,              0.2219,            0.051895,             0.14625,                   0,           0.0012905,           0.0012905,           0.0012905
                 887,            0.023157,            0.036295,                   0,             0.61694,             0.51546,             0.49435,              0.2219,            0.051895,             0.14625,                   0,           0.0012855,           0.0012855,           0.0012855
                 888,            0.023861,            0.041369,                   0,             0.62491,             0.51526,             0.49727,             0.22338,            0.051846,             0.14566,                   0,           0.0012806,           0.0012806,           0.0012806
                 889,            0.023808,            0.039899,                   0,             0.59982,             0.52538,             0.49227,              0.2208,            0.052166,             0.14525,                   0,           0.0012757,           0.0012757,           0.0012757
                 890,            0.023594,            0.039548,                   0,             0.59982,             0.52538,             0.49227,              0.2208,            0.052166,             0.14525,                   0,           0.0012708,           0.0012708,           0.0012708
                 891,            0.022923,            0.047339,                   0,             0.60687,             0.52518,             0.49656,             0.22211,            0.052218,             0.14448,                   0,            0.001266,            0.001266,            0.001266
                 892,            0.023177,            0.046289,                   0,             0.60687,             0.52518,             0.49656,             0.22211,            0.052218,             0.14448,                   0,           0.0012613,           0.0012613,           0.0012613
                 893,            0.023951,            0.045577,                   0,             0.58561,             0.52577,             0.49136,             0.21937,            0.052126,             0.14465,                   0,           0.0012565,           0.0012565,           0.0012565
                 894,            0.023686,            0.048748,                   0,             0.58561,             0.52577,             0.49136,             0.21937,            0.052126,             0.14465,                   0,           0.0012519,           0.0012519,           0.0012519
                 895,            0.023232,             0.04943,                   0,             0.62009,             0.50515,             0.49287,             0.22029,            0.052038,               0.143,                   0,           0.0012472,           0.0012472,           0.0012472
                 896,            0.024819,            0.047743,                   0,             0.62009,             0.50515,             0.49287,             0.22029,            0.052038,               0.143,                   0,           0.0012426,           0.0012426,           0.0012426
                 897,            0.025113,            0.050073,                   0,             0.62014,             0.50515,             0.49889,             0.22278,            0.052011,             0.14213,                   0,           0.0012381,           0.0012381,           0.0012381
                 898,             0.02343,            0.042738,                   0,              0.6281,             0.50515,             0.50032,             0.22461,            0.052177,             0.14053,                   0,           0.0012335,           0.0012335,           0.0012335
                 899,             0.02255,            0.043677,                   0,              0.6281,             0.50515,             0.50032,             0.22461,            0.052177,             0.14053,                   0,           0.0012291,           0.0012291,           0.0012291
                 900,            0.022579,            0.039254,                   0,             0.61999,             0.50515,             0.49971,             0.22284,            0.051827,             0.14166,                   0,           0.0012246,           0.0012246,           0.0012246
                 901,            0.024148,            0.041431,                   0,             0.61999,             0.50515,             0.49971,             0.22284,            0.051827,             0.14166,                   0,           0.0012202,           0.0012202,           0.0012202
                 902,            0.023362,            0.045741,                   0,             0.62817,             0.50508,             0.49695,             0.22038,            0.051909,             0.14014,                   0,           0.0012159,           0.0012159,           0.0012159
                 903,            0.023904,            0.051693,                   0,             0.62817,             0.50508,             0.49695,             0.22038,            0.051909,             0.14014,                   0,           0.0012116,           0.0012116,           0.0012116
                 904,            0.023328,            0.045653,                   0,             0.63121,             0.49485,             0.49744,              0.2195,            0.051969,             0.13991,                   0,           0.0012073,           0.0012073,           0.0012073
                 905,            0.024287,            0.043612,                   0,             0.62025,             0.50514,             0.49728,              0.2183,            0.051564,             0.13879,                   0,           0.0012031,           0.0012031,           0.0012031
                 906,            0.024199,            0.046015,                   0,             0.62025,             0.50514,             0.49728,              0.2183,            0.051564,             0.13879,                   0,           0.0011989,           0.0011989,           0.0011989
                 907,            0.024925,            0.051625,                   0,             0.64449,             0.50515,             0.50161,             0.21875,            0.051826,             0.14035,                   0,           0.0011948,           0.0011948,           0.0011948
                 908,            0.024456,            0.043766,                   0,             0.64449,             0.50515,             0.50161,             0.21875,            0.051826,             0.14035,                   0,           0.0011907,           0.0011907,           0.0011907
                 909,            0.023267,            0.043735,                   0,             0.64344,             0.50515,             0.50198,             0.22027,             0.05204,             0.14087,                   0,           0.0011867,           0.0011867,           0.0011867
                 910,            0.023435,             0.04346,                   0,             0.64344,             0.50515,             0.50198,             0.22027,             0.05204,             0.14087,                   0,           0.0011826,           0.0011826,           0.0011826
                 911,            0.022877,            0.046502,                   0,             0.59383,             0.54639,              0.5045,             0.22204,            0.052311,             0.14042,                   0,           0.0011787,           0.0011787,           0.0011787
                 912,            0.024351,            0.045331,                   0,             0.59383,             0.54639,              0.5045,             0.22204,            0.052311,             0.14042,                   0,           0.0011748,           0.0011748,           0.0011748
                 913,            0.023162,            0.043942,                   0,             0.58887,             0.54639,             0.50976,             0.22014,            0.052516,             0.13943,                   0,           0.0011709,           0.0011709,           0.0011709
                 914,            0.022792,            0.044523,                   0,             0.59287,             0.54639,             0.50756,             0.21848,             0.05212,             0.13956,                   0,            0.001167,            0.001167,            0.001167
                 915,            0.025281,            0.047218,                   0,             0.59287,             0.54639,             0.50756,             0.21848,             0.05212,             0.13956,                   0,           0.0011632,           0.0011632,           0.0011632
                 916,            0.023653,            0.044765,                   0,             0.63286,             0.51536,             0.51044,             0.22102,            0.052135,              0.1393,                   0,           0.0011595,           0.0011595,           0.0011595
                 917,            0.023962,            0.047649,                   0,             0.63286,             0.51536,             0.51044,             0.22102,            0.052135,              0.1393,                   0,           0.0011558,           0.0011558,           0.0011558
                 918,            0.023944,            0.044687,                   0,             0.63232,             0.51546,             0.50796,             0.22363,            0.052089,             0.13859,                   0,           0.0011521,           0.0011521,           0.0011521
                 919,            0.023017,            0.046107,                   0,             0.63232,             0.51546,             0.50796,             0.22363,            0.052089,             0.13859,                   0,           0.0011485,           0.0011485,           0.0011485
                 920,            0.023666,            0.034743,                   0,             0.62962,             0.52577,             0.51281,             0.22266,            0.052183,             0.13851,                   0,           0.0011449,           0.0011449,           0.0011449
                 921,            0.023085,            0.042156,                   0,             0.63749,             0.52574,             0.50857,             0.21813,            0.052521,             0.13988,                   0,           0.0011414,           0.0011414,           0.0011414
                 922,            0.022408,              0.0448,                   0,             0.63749,             0.52574,             0.50857,             0.21813,            0.052521,             0.13988,                   0,           0.0011379,           0.0011379,           0.0011379
                 923,            0.024349,            0.053817,                   0,             0.66218,              0.5254,             0.51176,             0.22245,            0.052743,             0.13917,                   0,           0.0011344,           0.0011344,           0.0011344
                 924,             0.02344,            0.043563,                   0,             0.66218,              0.5254,             0.51176,             0.22245,            0.052743,             0.13917,                   0,            0.001131,            0.001131,            0.001131
                 925,            0.022988,            0.051172,                   0,             0.65349,             0.52496,             0.51675,             0.22105,            0.052631,              0.1405,                   0,           0.0011277,           0.0011277,           0.0011277
                 926,             0.02255,            0.044766,                   0,             0.65349,             0.52496,             0.51675,             0.22105,            0.052631,              0.1405,                   0,           0.0011243,           0.0011243,           0.0011243
                 927,            0.022839,            0.043294,                   0,             0.64553,             0.52569,             0.51818,             0.22462,            0.052508,             0.14042,                   0,           0.0011211,           0.0011211,           0.0011211
                 928,            0.024051,             0.04654,                   0,             0.64553,             0.52569,             0.51818,             0.22462,            0.052508,             0.14042,                   0,           0.0011178,           0.0011178,           0.0011178
                 929,            0.023252,             0.03892,                   0,             0.62955,             0.52577,             0.51339,              0.2236,            0.052775,             0.14166,                   0,           0.0011146,           0.0011146,           0.0011146
                 930,            0.024532,             0.04293,                   0,             0.63699,             0.52577,             0.51082,             0.22291,            0.052374,             0.14067,                   0,           0.0011115,           0.0011115,           0.0011115
                 931,            0.022116,            0.045783,                   0,             0.63699,             0.52577,             0.51082,             0.22291,            0.052374,             0.14067,                   0,           0.0011084,           0.0011084,           0.0011084
                 932,            0.022502,            0.037442,                   0,             0.62183,             0.52551,             0.51295,             0.21924,             0.05265,             0.14072,                   0,           0.0011053,           0.0011053,           0.0011053
                 933,            0.023236,             0.03462,                   0,             0.62183,             0.52551,             0.51295,             0.21924,             0.05265,             0.14072,                   0,           0.0011023,           0.0011023,           0.0011023
                 934,            0.023452,            0.043049,                   0,             0.62934,             0.52577,             0.51368,             0.21664,            0.052427,              0.1392,                   0,           0.0010993,           0.0010993,           0.0010993
                 935,            0.023411,            0.039154,                   0,             0.62934,             0.52577,             0.51368,             0.21664,            0.052427,              0.1392,                   0,           0.0010964,           0.0010964,           0.0010964
                 936,            0.023614,             0.04172,                   0,             0.62166,             0.52577,             0.51511,             0.21282,            0.052124,             0.13786,                   0,           0.0010935,           0.0010935,           0.0010935
                 937,            0.023545,             0.04293,                   0,              0.6215,             0.52577,             0.51745,             0.21591,            0.052178,             0.13773,                   0,           0.0010907,           0.0010907,           0.0010907
                 938,            0.023149,            0.048711,                   0,              0.6215,             0.52577,             0.51745,             0.21591,            0.052178,             0.13773,                   0,           0.0010879,           0.0010879,           0.0010879
                 939,             0.02167,              0.0388,                   0,             0.62182,             0.52577,             0.51981,             0.21975,            0.052152,             0.13695,                   0,           0.0010851,           0.0010851,           0.0010851
                 940,            0.023203,             0.04882,                   0,             0.62182,             0.52577,             0.51981,             0.21975,            0.052152,             0.13695,                   0,           0.0010824,           0.0010824,           0.0010824
                 941,            0.023663,             0.04007,                   0,              0.6447,             0.50507,             0.52019,             0.22464,            0.052509,              0.1382,                   0,           0.0010797,           0.0010797,           0.0010797
                 942,            0.022044,            0.040267,                   0,              0.6447,             0.50507,             0.52019,             0.22464,            0.052509,              0.1382,                   0,           0.0010771,           0.0010771,           0.0010771
                 943,             0.02356,            0.043665,                   0,             0.64471,             0.50509,             0.51568,             0.22187,             0.05274,               0.139,                   0,           0.0010745,           0.0010745,           0.0010745
                 944,            0.024076,            0.042889,                   0,             0.64471,             0.50509,             0.51568,             0.22187,             0.05274,               0.139,                   0,            0.001072,            0.001072,            0.001072
                 945,            0.024333,            0.047105,                   0,             0.64102,             0.51545,              0.5113,             0.21683,            0.052956,             0.13953,                   0,           0.0010695,           0.0010695,           0.0010695
                 946,            0.024457,            0.044699,                   0,             0.62976,             0.51546,             0.51128,             0.21819,            0.052834,             0.13895,                   0,            0.001067,            0.001067,            0.001067
                 947,            0.023724,            0.039241,                   0,             0.62976,             0.51546,             0.51128,             0.21819,            0.052834,             0.13895,                   0,           0.0010646,           0.0010646,           0.0010646
                 948,            0.023676,            0.046312,                   0,             0.63539,             0.50515,             0.51136,             0.22046,            0.052507,             0.13681,                   0,           0.0010622,           0.0010622,           0.0010622
                 949,            0.024106,             0.04828,                   0,             0.63539,             0.50515,             0.51136,             0.22046,            0.052507,             0.13681,                   0,           0.0010599,           0.0010599,           0.0010599
                 950,            0.023663,            0.042776,                   0,             0.60461,             0.50515,             0.51346,             0.22045,            0.052465,             0.13674,                   0,           0.0010576,           0.0010576,           0.0010576
