               epoch,      train_box_loss,      train_obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
649,0.080267,0.068649,0,0.21223,0.19171,0.13338,0.037929,0.097483,0.10981,0,0.0041827,0.0041827,0.039283
650,0.077532,0.078147,0,0.21223,0.19171,0.13338,0.037929,0.097483,0.10981,0,0.0041831,0.0041831,0.039183
651,0.079047,0.066918,0,0.21223,0.19171,0.13338,0.037929,0.097483,0.10981,0,0.0041836,0.0041836,0.039084
652,0.07348,0.085787,0,0.21223,0.19171,0.13338,0.037929,0.097483,0.10981,0,0.004184,0.004184,0.038984
653,0.07499,0.0634,0,0.21223,0.19171,0.13338,0.037929,0.097483,0.10981,0,0.0041844,0.0041844,0.038884
654,0.072527,0.06908,0,0.1733,0.23077,0.12929,0.032888,0.098155,0.10997,0,0.0041847,0.0041847,0.038785
655,0.081151,0.10765,0,0.1733,0.23077,0.12929,0.032888,0.098155,0.10997,0,0.0041851,0.0041851,0.038685
656,0.084531,0.077827,0,0.1733,0.23077,0.12929,0.032888,0.098155,0.10997,0,0.0041854,0.0041854,0.038585
657,0.078883,0.084371,0,0.1733,0.23077,0.12929,0.032888,0.098155,0.10997,0,0.0041857,0.0041857,0.038486
658,0.08153,0.098732,0,0.1733,0.23077,0.12929,0.032888,0.098155,0.10997,0,0.004186,0.004186,0.038386
659,0.080853,0.090304,0,0.1733,0.23077,0.12929,0.032888,0.098155,0.10997,0,0.0041863,0.0041863,0.038286
660,0.078724,0.063898,0,0.1733,0.23077,0.12929,0.032888,0.098155,0.10997,0,0.0041865,0.0041865,0.038187
661,0.074622,0.075502,0,0.1733,0.23077,0.12929,0.032888,0.098155,0.10997,0,0.0041867,0.0041867,0.038087
662,0.073911,0.059954,0,0.1733,0.23077,0.12929,0.032888,0.098155,0.10997,0,0.0041869,0.0041869,0.037987
663,0.081737,0.078497,0,0.1733,0.23077,0.12929,0.032888,0.098155,0.10997,0,0.0041871,0.0041871,0.037887
664,0.078069,0.07837,0,0.1733,0.23077,0.12929,0.032888,0.098155,0.10997,0,0.0041873,0.0041873,0.037787
665,0.0805,0.092835,0,0.1512,0.23077,0.12261,0.025172,0.096794,0.1095,0,0.0041874,0.0041874,0.037687
666,0.075051,0.059722,0,0.1512,0.23077,0.12261,0.025172,0.096794,0.1095,0,0.0041875,0.0041875,0.037588
667,0.07646,0.063296,0,0.1512,0.23077,0.12261,0.025172,0.096794,0.1095,0,0.0041876,0.0041876,0.037488
668,0.081652,0.069987,0,0.1512,0.23077,0.12261,0.025172,0.096794,0.1095,0,0.0041877,0.0041877,0.037388
669,0.07719,0.07352,0,0.1512,0.23077,0.12261,0.025172,0.096794,0.1095,0,0.0041878,0.0041878,0.037288
670,0.073943,0.067179,0,0.1512,0.23077,0.12261,0.025172,0.096794,0.1095,0,0.0041878,0.0041878,0.037188
671,0.075229,0.097631,0,0.1512,0.23077,0.12261,0.025172,0.096794,0.1095,0,0.0041878,0.0041878,0.037088
672,0.075724,0.063614,0,0.1512,0.23077,0.12261,0.025172,0.096794,0.1095,0,0.0041878,0.0041878,0.036988
673,0.078191,0.081225,0,0.1512,0.23077,0.12261,0.025172,0.096794,0.1095,0,0.0041878,0.0041878,0.036888
674,0.075598,0.06493,0,0.1512,0.23077,0.12261,0.025172,0.096794,0.1095,0,0.0041877,0.0041877,0.036788
675,0.083969,0.083352,0,0.1512,0.23077,0.12261,0.025172,0.096794,0.1095,0,0.0041877,0.0041877,0.036688
676,0.080392,0.12696,0,0.19264,0.21154,0.12528,0.030324,0.095978,0.10977,0,0.0041876,0.0041876,0.036588
677,0.08103,0.085507,0,0.19264,0.21154,0.12528,0.030324,0.095978,0.10977,0,0.0041875,0.0041875,0.036487
678,0.07749,0.059536,0,0.19264,0.21154,0.12528,0.030324,0.095978,0.10977,0,0.0041873,0.0041873,0.036387
679,0.078531,0.074751,0,0.19264,0.21154,0.12528,0.030324,0.095978,0.10977,0,0.0041872,0.0041872,0.036287
680,0.07325,0.065342,0,0.19264,0.21154,0.12528,0.030324,0.095978,0.10977,0,0.004187,0.004187,0.036187
681,0.074639,0.065686,0,0.19264,0.21154,0.12528,0.030324,0.095978,0.10977,0,0.0041868,0.0041868,0.036087
682,0.078154,0.075828,0,0.19264,0.21154,0.12528,0.030324,0.095978,0.10977,0,0.0041866,0.0041866,0.035987
683,0.076911,0.067456,0,0.19264,0.21154,0.12528,0.030324,0.095978,0.10977,0,0.0041864,0.0041864,0.035886
684,0.077363,0.073856,0,0.19264,0.21154,0.12528,0.030324,0.095978,0.10977,0,0.0041861,0.0041861,0.035786
685,0.076214,0.094009,0,0.19264,0.21154,0.12528,0.030324,0.095978,0.10977,0,0.0041858,0.0041858,0.035686
686,0.077771,0.081014,0,0.19264,0.21154,0.12528,0.030324,0.095978,0.10977,0,0.0041855,0.0041855,0.035586
687,0.078268,0.073386,0,0.39883,0.15314,0.15468,0.03554,0.09502,0.10986,0,0.0041852,0.0041852,0.035485
688,0.072521,0.077316,0,0.39883,0.15314,0.15468,0.03554,0.09502,0.10986,0,0.0041849,0.0041849,0.035385
689,0.077395,0.080287,0,0.39883,0.15314,0.15468,0.03554,0.09502,0.10986,0,0.0041845,0.0041845,0.035285
690,0.076124,0.053823,0,0.39883,0.15314,0.15468,0.03554,0.09502,0.10986,0,0.0041842,0.0041842,0.035184
691,0.071656,0.081167,0,0.39883,0.15314,0.15468,0.03554,0.09502,0.10986,0,0.0041838,0.0041838,0.035084
692,0.07613,0.079922,0,0.39883,0.15314,0.15468,0.03554,0.09502,0.10986,0,0.0041833,0.0041833,0.034983
693,0.071494,0.076184,0,0.39883,0.15314,0.15468,0.03554,0.09502,0.10986,0,0.0041829,0.0041829,0.034883
694,0.074614,0.070395,0,0.39883,0.15314,0.15468,0.03554,0.09502,0.10986,0,0.0041824,0.0041824,0.034782
695,0.08196,0.084976,0,0.39883,0.15314,0.15468,0.03554,0.09502,0.10986,0,0.004182,0.004182,0.034682
696,0.074659,0.066562,0,0.39883,0.15314,0.15468,0.03554,0.09502,0.10986,0,0.0041815,0.0041815,0.034581
697,0.078021,0.070363,0,0.39883,0.15314,0.15468,0.03554,0.09502,0.10986,0,0.0041809,0.0041809,0.034481
698,0.076177,0.087913,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.0041804,0.0041804,0.03438
699,0.073447,0.08933,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.0041798,0.0041798,0.03428
700,0.074819,0.080612,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.0041793,0.0041793,0.034179
701,0.070497,0.075372,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.0041787,0.0041787,0.034079
702,0.074189,0.079664,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.004178,0.004178,0.033978
703,0.077251,0.085475,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.0041774,0.0041774,0.033877
704,0.072015,0.068272,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.0041767,0.0041767,0.033777
705,0.074061,0.068705,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.0041761,0.0041761,0.033676
706,0.074503,0.088412,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.0041754,0.0041754,0.033575
707,0.07668,0.06574,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.0041746,0.0041746,0.033475
708,0.077405,0.089248,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.0041739,0.0041739,0.033374
709,0.077743,0.07647,0,0.18943,0.21154,0.13421,0.032196,0.094643,0.10925,0,0.0041731,0.0041731,0.033273
710,0.076293,0.093032,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.0041724,0.0041724,0.033172
711,0.073297,0.070637,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.0041715,0.0041715,0.033072
712,0.077869,0.09522,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.0041707,0.0041707,0.032971
713,0.075542,0.060899,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.0041699,0.0041699,0.03287
714,0.082427,0.08147,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.004169,0.004169,0.032769
715,0.07819,0.093826,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.0041681,0.0041681,0.032668
716,0.073093,0.079114,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.0041672,0.0041672,0.032567
717,0.074447,0.083748,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.0041663,0.0041663,0.032466
718,0.06863,0.073056,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.0041654,0.0041654,0.032365
719,0.073459,0.070438,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.0041644,0.0041644,0.032264
720,0.074614,0.079532,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.0041634,0.0041634,0.032163
721,0.075287,0.076582,0,0.21394,0.23077,0.15098,0.037394,0.094652,0.10905,0,0.0041624,0.0041624,0.032062
722,0.075564,0.10422,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.0041614,0.0041614,0.031961
723,0.08018,0.10435,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.0041604,0.0041604,0.03186
724,0.076449,0.082246,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.0041593,0.0041593,0.031759
725,0.074006,0.086308,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.0041582,0.0041582,0.031658
726,0.073056,0.050546,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.0041571,0.0041571,0.031557
727,0.075995,0.088747,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.004156,0.004156,0.031456
728,0.07967,0.071672,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.0041549,0.0041549,0.031355
729,0.082915,0.071755,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.0041537,0.0041537,0.031254
730,0.077597,0.10296,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.0041526,0.0041526,0.031153
731,0.079245,0.082306,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.0041514,0.0041514,0.031051
732,0.076797,0.07167,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.0041502,0.0041502,0.03095
733,0.073944,0.091324,0,0.44439,0.15385,0.1663,0.04358,0.094114,0.11065,0,0.0041489,0.0041489,0.030849
734,0.073824,0.073407,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041477,0.0041477,0.030748
735,0.071983,0.067559,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041464,0.0041464,0.030646
736,0.077183,0.087928,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041451,0.0041451,0.030545
737,0.074479,0.089238,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041438,0.0041438,0.030444
738,0.077054,0.081735,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041425,0.0041425,0.030342
739,0.072662,0.062688,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041411,0.0041411,0.030241
740,0.072966,0.085994,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041397,0.0041397,0.03014
741,0.072963,0.07043,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041384,0.0041384,0.030038
742,0.070671,0.081685,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041369,0.0041369,0.029937
743,0.075963,0.068175,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041355,0.0041355,0.029836
744,0.07881,0.098312,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041341,0.0041341,0.029734
745,0.071911,0.064176,0,0.44352,0.15385,0.17469,0.051784,0.093271,0.11119,0,0.0041326,0.0041326,0.029633
746,0.076515,0.078555,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.0041311,0.0041311,0.029531
747,0.069047,0.055475,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.0041296,0.0041296,0.02943
748,0.074845,0.080985,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.0041281,0.0041281,0.029328
749,0.074238,0.088494,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.0041266,0.0041266,0.029227
750,0.076874,0.070939,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.004125,0.004125,0.029125
751,0.077864,0.08902,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.0041234,0.0041234,0.029023
752,0.074102,0.078317,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.0041218,0.0041218,0.028922
753,0.075706,0.082849,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.0041202,0.0041202,0.02882
754,0.074268,0.080613,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.0041186,0.0041186,0.028719
755,0.07021,0.07029,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.0041169,0.0041169,0.028617
756,0.076851,0.090567,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.0041153,0.0041153,0.028515
757,0.075866,0.081893,0,0.20872,0.26923,0.1736,0.054069,0.091994,0.11083,0,0.0041136,0.0041136,0.028414
758,0.075936,0.092659,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0041119,0.0041119,0.028312
759,0.076014,0.07894,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0041101,0.0041101,0.02821
760,0.072348,0.10269,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0041084,0.0041084,0.028108
761,0.075972,0.083124,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0041066,0.0041066,0.028007
762,0.074413,0.068924,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0041048,0.0041048,0.027905
763,0.071508,0.081855,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.004103,0.004103,0.027803
764,0.075675,0.082849,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0041012,0.0041012,0.027701
765,0.069076,0.068163,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0040994,0.0040994,0.027599
766,0.072637,0.081197,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0040975,0.0040975,0.027498
767,0.0766,0.076911,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0040956,0.0040956,0.027396
768,0.07019,0.067424,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0040937,0.0040937,0.027294
769,0.069362,0.07433,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0040918,0.0040918,0.027192
770,0.071556,0.081387,0,0.23686,0.28846,0.15348,0.03979,0.092097,0.11117,0,0.0040899,0.0040899,0.02709
771,0.071853,0.086264,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.004088,0.004088,0.026988
772,0.074262,0.092398,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.004086,0.004086,0.026886
773,0.067894,0.056833,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.004084,0.004084,0.026784
774,0.068854,0.060573,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.004082,0.004082,0.026682
775,0.075781,0.083581,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.00408,0.00408,0.02658
776,0.070079,0.056798,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.0040779,0.0040779,0.026478
777,0.068083,0.071179,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.0040759,0.0040759,0.026376
778,0.075483,0.093616,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.0040738,0.0040738,0.026274
779,0.078149,0.082587,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.0040717,0.0040717,0.026172
780,0.073416,0.070359,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.0040696,0.0040696,0.02607
781,0.073154,0.075301,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.0040675,0.0040675,0.025967
782,0.076003,0.082422,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.0040653,0.0040653,0.025865
783,0.075231,0.066536,0,0.2277,0.25,0.17411,0.052755,0.091372,0.1105,0,0.0040632,0.0040632,0.025763
784,0.071751,0.096744,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.004061,0.004061,0.025661
785,0.072697,0.065672,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040588,0.0040588,0.025559
786,0.074029,0.063597,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040566,0.0040566,0.025457
787,0.074895,0.056769,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040543,0.0040543,0.025354
788,0.068083,0.076585,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040521,0.0040521,0.025252
789,0.071748,0.073592,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040498,0.0040498,0.02515
790,0.069824,0.061746,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040475,0.0040475,0.025048
791,0.078198,0.090501,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040452,0.0040452,0.024945
792,0.075546,0.082121,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040429,0.0040429,0.024843
793,0.075555,0.083888,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040406,0.0040406,0.024741
794,0.073415,0.082979,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040382,0.0040382,0.024638
795,0.071463,0.084194,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040358,0.0040358,0.024536
796,0.072927,0.068364,0,0.24429,0.26923,0.19809,0.055345,0.090066,0.10958,0,0.0040334,0.0040334,0.024433
797,0.076737,0.10701,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.004031,0.004031,0.024331
798,0.070947,0.064055,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.0040286,0.0040286,0.024229
799,0.072334,0.093892,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.0040262,0.0040262,0.024126
800,0.068417,0.080692,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.0040237,0.0040237,0.024024
801,0.076122,0.06103,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.0040212,0.0040212,0.023921
802,0.06871,0.081849,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.0040187,0.0040187,0.023819
803,0.06999,0.081979,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.0040162,0.0040162,0.023716
804,0.069163,0.06839,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.0040137,0.0040137,0.023614
805,0.069501,0.083986,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.0040111,0.0040111,0.023511
806,0.075072,0.094246,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.0040086,0.0040086,0.023409
807,0.075552,0.10081,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.004006,0.004006,0.023306
808,0.072642,0.060681,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.0040034,0.0040034,0.023203
809,0.07462,0.1013,0,0.20244,0.30752,0.18935,0.060572,0.090756,0.1088,0,0.0040008,0.0040008,0.023101
810,0.067239,0.072576,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.0039982,0.0039982,0.022998
811,0.074367,0.095345,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.0039955,0.0039955,0.022896
812,0.073861,0.10578,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.0039929,0.0039929,0.022793
813,0.073758,0.063487,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.0039902,0.0039902,0.02269
814,0.070083,0.072645,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.0039875,0.0039875,0.022587
815,0.070182,0.070695,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.0039848,0.0039848,0.022485
816,0.072312,0.078624,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.003982,0.003982,0.022382
817,0.071704,0.056505,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.0039793,0.0039793,0.022279
818,0.069288,0.080387,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.0039765,0.0039765,0.022177
819,0.07475,0.059327,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.0039737,0.0039737,0.022074
820,0.073253,0.10165,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.003971,0.003971,0.021971
821,0.075271,0.086039,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.0039681,0.0039681,0.021868
822,0.066711,0.067976,0,0.237,0.26923,0.1934,0.05897,0.090746,0.1099,0,0.0039653,0.0039653,0.021765
823,0.07618,0.082808,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039625,0.0039625,0.021662
824,0.068357,0.056736,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039596,0.0039596,0.02156
825,0.073791,0.083024,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039567,0.0039567,0.021457
826,0.06522,0.084767,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039538,0.0039538,0.021354
827,0.070472,0.09268,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039509,0.0039509,0.021251
828,0.073337,0.070909,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.003948,0.003948,0.021148
829,0.065549,0.072034,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039451,0.0039451,0.021045
830,0.067388,0.064496,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039421,0.0039421,0.020942
831,0.072296,0.10387,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039391,0.0039391,0.020839
832,0.075789,0.077516,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039362,0.0039362,0.020736
833,0.071613,0.076436,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039332,0.0039332,0.020633
834,0.069268,0.068366,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039301,0.0039301,0.02053
835,0.069639,0.059863,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039271,0.0039271,0.020427
836,0.070785,0.086162,0,0.26066,0.28482,0.20651,0.057723,0.091017,0.10856,0,0.0039241,0.0039241,0.020324
837,0.072156,0.10713,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.003921,0.003921,0.020221
838,0.067037,0.067514,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0039179,0.0039179,0.020118
839,0.072837,0.069045,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0039148,0.0039148,0.020015
840,0.071762,0.082251,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0039117,0.0039117,0.019912
841,0.068452,0.084401,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0039086,0.0039086,0.019809
842,0.072695,0.091763,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0039054,0.0039054,0.019705
843,0.066749,0.068222,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0039023,0.0039023,0.019602
844,0.067023,0.10575,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0038991,0.0038991,0.019499
845,0.073566,0.063591,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0038959,0.0038959,0.019396
846,0.070355,0.10593,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0038927,0.0038927,0.019293
847,0.072607,0.06139,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0038895,0.0038895,0.019189
848,0.070047,0.085521,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0038863,0.0038863,0.019086
849,0.073896,0.060635,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.003883,0.003883,0.018983
850,0.071519,0.078256,0,0.2291,0.26923,0.20741,0.056287,0.090915,0.10918,0,0.0038797,0.0038797,0.01888
851,0.069523,0.091103,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038765,0.0038765,0.018776
852,0.066419,0.06995,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038732,0.0038732,0.018673
853,0.071044,0.07713,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038699,0.0038699,0.01857
854,0.072351,0.078111,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038665,0.0038665,0.018467
855,0.071739,0.066805,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038632,0.0038632,0.018363
856,0.067696,0.066173,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038598,0.0038598,0.01826
857,0.071097,0.07441,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038565,0.0038565,0.018156
858,0.066352,0.080086,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038531,0.0038531,0.018053
859,0.06752,0.068578,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038497,0.0038497,0.01795
860,0.065742,0.082046,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038463,0.0038463,0.017846
861,0.063533,0.082845,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038429,0.0038429,0.017743
862,0.06447,0.060755,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038394,0.0038394,0.017639
863,0.065678,0.069621,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.003836,0.003836,0.017536
864,0.06894,0.083712,0,0.32048,0.26923,0.19399,0.046976,0.090991,0.11038,0,0.0038325,0.0038325,0.017432
865,0.069662,0.058917,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.003829,0.003829,0.017329
866,0.070087,0.085302,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.0038255,0.0038255,0.017226
867,0.066348,0.054234,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.003822,0.003822,0.017122
868,0.070087,0.064273,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.0038185,0.0038185,0.017018
869,0.069175,0.074064,0,0.23927,0.32692,0.18004,0.054617,0.090065,0.11075,0,0.0038149,0.0038149,0.016915
